id_usuario,frecuencia_sesiones,tiempo_plataforma,diversidad_categorias,compras_mensuales,gasto_mensual,sensibilidad_descuento,interaccion_recomendaciones,productos_guardados,resenas_realizadas,devoluciones,exploracion_novedades,fidelidad,grupo
1783,6.3,208.1,2,1.4,74.0295,73.9,7.0,3,0,0.0,18.5,52.715,2
1784,4.9,257.2,2,0.7,81.81,61.3,7.0,5,0,0.0,68.2,64.025,2
1785,8.0,307.4,5,2.0,74.99,74.8,19.2635610393693,8,4,0.0,81.60046118607957,62.3,0
1786,6.0,132.5,5,1.0,145.86,87.2,31.990286109891574,6,0,0.0,90.9874298108433,38.3,0
1787,14.0,494.0,4,2.0,256.62,54.6,31.990286109891574,6,2,1.0,88.05857696448427,42.3,0
1788,18.665105004541623,85.9,1,3.0,147.13,92.73605099085373,8.0,7,0,0.0,26.3,23.3,1
1789,8.0,587.3,5,1.0,91.83,40.3,20.0512976586224,13,1,2.5,76.04136610363437,46.4,0
1790,25.2,489.5,5,4.4,416.136,15.8,4.0,5,1,1.0,73.0,119.4,1
1791,3.85,431.7,3,0.0,138.47850000000005,92.3,3.0,4,2,1.0,29.7,56.42,2
1792,5.6,459.0,2,0.35,64.233,43.8,7.0,4,0,1.0,8.5,25.22,2
1793,5.25,286.4,3,0.35,27.7605,83.6,10.0,6,0,1.0,19.2,18.07,2
1794,14.184715749236917,616.1,2,2.0,393.04,76.47878482988268,10.0,7,2,0.0,7.1,82.0,1
1795,24.227673966364897,550.7,4,3.0,105.5,94.60588016961856,12.0,2,1,1.0,33.4,80.2,1
1796,29.05614189345701,427.7,5,3.0,81.86,87.29445452557697,6.0,3,2,0.0,42.4,93.6,1
1797,14.0,63.7,4,5.0,85.81,78.1,31.48063730601922,5,2,1.0,79.20221539436704,73.7,0
1798,16.0,331.3,5,1.0,177.84,59.3,31.860019379742816,5,2,0.0,88.2413634136282,26.1,0
1799,14.0,481.4,5,2.0,86.61,74.6,31.990286109891574,5,1,1.0,89.65317515236812,99.1,0
1800,36.0,315.9,5,4.4,123.9,38.2,11.0,2,1,0.0,30.5,118.8,1
1801,10.0,378.9,4,1.0,172.04,0.7,21.37054210253249,5,2,1.0,88.2184787443729,39.4,0
1802,3.15,434.0,5,0.35,66.411,79.5,9.0,5,1,2.0,65.6,16.25,2
1803,28.278276982766315,143.9,3,1.0,136.74,81.27069158869517,4.0,5,3,1.0,55.5,86.2,1
1804,18.0,535.2,1,2.2,184.324,87.3,8.0,5,2,0.0,37.8,75.24,1
1805,23.4,622.3,4,6.449999999999999,275.23999999999995,76.1,6.0,9,3,0.0,48.0,41.16,1
1806,30.6,498.3,3,0.0,480.2,31.8,10.0,11,3,0.0,0.3,82.55999999999999,1
1807,27.0,466.9,5,4.4,384.524,27.6,3.0,4,3,1.0,68.3,42.12,1
1808,23.4,352.7,2,4.4,442.17599999999993,32.4,8.0,5,1,0.0,95.1,66.36,1
1809,5.6,310.5,1,0.7,156.015,62.3,10.0,5,0,0.0,97.0,62.27,2
1810,14.0,188.7,5,2.0,152.42,73.8,18.09014083597445,6,1,0.0,81.04192517303751,46.4,0
1811,26.718973628953503,753.0875000000001,3,2.0,177.34,98.54148073150088,12.0,5,2,0.0,73.1,31.4,1
1812,14.411626296602886,386.0,5,1.0,70.21,87.72619142187797,12.0,7,0,0.0,46.4,48.0,2
1813,12.6,219.9,3,4.4,171.864,58.9,12.0,4,1,0.0,45.3,111.36,1
1814,19.0,311.7,5,4.0,199.7,22.7,18.669772428775666,7,4,2.0,85.81217256304029,89.0,0
1815,21.57337162742788,461.9,5,1.0,94.67,93.16768367746832,10.0,11,0,0.0,73.1,25.5,2
1816,12.0,305.05,5,2.0,41.22,27.7,24.097553689518527,2,0,0.0,80.00270380815593,29.2,0
1817,14.008136604402612,392.4,5,2.0,176.95,91.64306150488416,14.0,10,2,0.0,61.8,26.1,2
1818,20.53426294512276,262.9,4,4.0,252.66,99.52830577131562,5.0,4,1,0.0,65.4,97.4,1
1819,10.0,461.6,4,3.0,64.78,57.2,21.16884497367124,6,2,1.0,80.07813438357911,54.0,0
1820,13.0,346.8,4,1.0,42.13,85.3,29.00624107718785,5,1,0.0,99.76802304564144,23.7,0
1821,12.999201198075738,453.9,2,3.0,327.26,88.78960223829405,4.0,3,2,0.0,97.2,58.5,1
1822,18.0,212.9,3,6.449999999999999,493.1949375,60.2,9.0,1,2,0.0,93.1,89.28,1
1823,3.15,616.4,2,0.7,112.977,12.1,11.0,3,2,0.0,36.2,15.535,2
1824,15.0,305.05,4,3.0,75.55,20.8,15.686752736638708,7,4,1.0,81.70475421183703,74.8,0
1825,7.699999999999999,377.8,3,0.7,48.168000000000006,13.1,10.0,6,1,1.0,4.2,44.07,2
1826,11.0,153.1,4,3.0,168.31,36.7,31.990286109891574,11,4,0.0,99.98076113372252,91.0,0
1827,14.0,193.5,5,2.0,231.5,25.9,30.81947131448337,8,0,1.0,94.96527160106297,72.0,0
1828,12.6,203.9,2,6.449999999999999,333.62,92.5,10.0,6,6,0.0,17.9,96.24,1
1829,27.0,384.9,2,0.0,493.1949375,97.9,9.0,8,1,2.0,35.6,71.04,1
1830,5.6,305.1,2,0.7,86.4675,27.8,11.0,8,2,1.0,62.1,19.045,2
1831,14.0,252.7,4,1.0,141.35,78.2,31.990286109891574,4,0,0.0,85.73064944732204,78.8,0
1832,5.949999999999999,223.3,5,1.75,52.9605,77.8,10.0,9,1,0.0,28.3,29.12,2
1833,17.0,740.0,5,3.0,151.15,33.4,28.64150409448087,8,1,1.0,77.11380392042513,96.3,0
1834,17.0,628.6,4,3.0,167.2,22.7,23.84555011426097,4,1,1.0,87.20893137247656,93.0,0
1835,13.0,278.4,4,3.0,62.71,68.2,25.76367700433666,4,0,0.0,76.034662597351,76.9,0
1836,24.928832354740248,330.7,4,3.0,59.66,99.50376548312906,7.0,3,1,0.0,76.5,35.9,1
1837,21.6,169.0,1,2.2,224.728,0.6,10.0,10,2,0.0,85.6,105.6,1
1838,16.0,392.2,4,0.0,105.6,33.1,20.8149875644881,5,2,0.0,93.20938901832282,34.6,0
1839,5.949999999999999,520.1,3,0.35,65.1915,67.3,7.0,4,1,2.0,49.6,31.135,2
1840,5.25,465.5,3,0.0,43.803,29.1,10.0,4,2,2.0,19.8,31.525,2
1841,18.14603922016085,118.7,5,1.0,127.94,82.79068963099243,6.0,3,1,0.0,96.6,26.9,2
1842,7.35,264.6,1,0.7,23.193,17.1,10.0,7,0,0.0,52.4,53.04,2
1843,8.0,412.6,5,4.0,285.44,23.2,20.21528883468517,8,1,1.0,90.33990932459028,29.1,0
1844,14.49914765265948,406.6,2,1.0,52.95,80.39171928877008,11.0,5,4,1.0,66.3,48.2,2
1845,23.4,100.6,2,4.4,444.416,71.4,10.0,7,1,1.0,23.0,48.84,1
1846,17.935967877975475,158.5,2,5.0,66.95,78.98451604750817,11.0,5,4,2.0,35.7,54.9,1
1847,13.0,209.9,4,3.0,168.54,48.6,31.990286109891574,2,0,0.0,98.75453955431226,34.2,0
1848,7.0,438.2,1,1.4,161.1405,48.0,9.0,4,1,0.0,24.6,50.245,2
1849,3.15,290.4,1,1.0499999999999998,99.522,47.5,13.0,4,3,0.0,82.1,46.54,2
1850,28.8,206.6,4,2.2,204.456,30.6,5.0,8,4,2.0,11.5,105.12,1
1851,15.0,469.6,4,1.0,151.38,96.3,31.990286109891574,7,2,1.0,77.9613844983518,44.4,0
1852,21.6,411.8,4,2.2,287.84,8.1,6.0,6,3,0.0,38.7,42.84,1
1853,3.15,421.7,4,0.7,24.8535,73.0,12.0,5,0,0.0,48.1,15.795000000000002,2
1854,14.0,243.8,4,6.0,247.81,47.8,31.990286109891574,2,2,0.0,98.18532624628212,95.0,0
1855,34.2,77.8,5,4.4,493.1949375,92.4,5.0,6,3,1.0,65.5,32.16,1
1856,10.0,316.3,4,3.0,301.46,4.5,31.990286109891574,7,1,1.0,83.2936352868534,85.0,0
1857,6.65,192.2,1,1.4,26.523,68.2,11.0,12,4,1.0,61.9,50.765,2
1858,13.0,560.7,4,0.0,493.1949375,43.8,25.30710930075337,7,2,0.0,84.19044792494218,28.7,0
1859,20.91575672507749,374.4,1,2.0,86.95,77.99214069859323,9.0,3,1,1.0,87.5,31.2,1
1860,34.2,162.3,3,4.4,278.73999999999995,42.3,4.0,5,2,1.0,26.9,60.6,1
1861,4.55,169.0,2,0.35,36.063,45.7,7.0,5,1,1.0,87.8,49.79,2
1862,17.0,220.8,5,2.0,144.21,73.2,31.990286109891574,3,1,0.0,78.81189198319063,46.9,0
1863,13.421065000041114,753.0875000000001,1,3.0,34.26,79.10764024950483,5.0,9,5,0.0,44.9,72.1,1
1864,12.121503957250376,447.0,1,3.0,69.03,79.68805224736744,10.0,2,2,0.0,76.6,91.6,1
1865,6.3,618.9,3,0.7,125.2125,73.9,12.0,3,0,0.0,89.5,55.77,2
1866,3.85,106.3,2,1.0499999999999998,315.432,55.6,8.0,4,3,1.0,83.4,38.415,2
1867,23.4,230.0,4,0.0,86.24,69.5,6.0,8,0,0.0,21.1,97.2,1
1868,15.0,606.4,4,4.0,258.15,53.0,31.990286109891574,9,4,0.0,92.61004285383244,25.3,0
1869,21.041311332213063,709.5,1,0.0,59.3,85.59266517320893,8.0,5,1,0.0,52.2,98.4,1
1870,4.9,475.2,2,1.4,43.3485,89.7,9.0,5,2,2.0,91.3,24.83,2
1871,28.330010932188625,563.9,1,3.0,57.12,77.07794986147151,7.0,3,2,0.0,32.0,67.5,1
1872,27.0,301.1,2,6.449999999999999,493.1949375,92.1,10.0,8,2,1.0,92.9,27.0,1
1873,5.949999999999999,199.8,5,1.75,84.91499999999999,89.9,10.0,8,2,0.0,70.7,36.92,2
1874,5.949999999999999,139.9,3,1.75,63.2835,72.2,4.0,5,2,0.0,23.4,30.485,2
1875,18.0,545.2,1,4.4,493.1949375,83.7,6.0,5,2,1.0,49.7,73.08,1
1876,14.429221281564732,348.7,5,2.0,195.29,86.59750807592822,12.0,6,2,1.0,60.9,49.8,1
1877,25.597918801880063,753.0875000000001,4,2.0,62.27,80.00880545003987,11.0,7,1,0.0,37.9,24.7,1
1878,8.0,120.1,4,4.0,161.28,38.9,16.341158115490085,7,1,0.0,78.7128518325974,81.2,0
1879,23.4,320.7,3,4.4,241.136,61.0,8.0,7,1,0.0,2.4,69.72,1
1880,3.85,309.6,3,0.0,35.730000000000004,31.5,2.0,2,2,0.0,66.9,31.200000000000003,2
1881,25.165612907297472,677.6,1,3.0,181.07,94.17122523353568,2.0,5,4,2.5,70.4,38.5,1
1882,3.5,227.7,1,0.7,139.077,52.8,7.0,5,2,1.0,99.7,38.415,2
1883,3.5,306.6,2,0.7,55.737,8.5,12.0,8,4,1.0,23.4,53.17,2
1884,10.8,494.2,1,6.449999999999999,493.1949375,74.5,10.0,7,3,0.0,11.6,69.84,1
1885,29.276949671406587,486.4,1,3.0,105.2,91.28708968293157,6.0,1,2,2.0,44.9,67.5,1
1886,3.85,93.4,2,0.35,19.494,76.0,5.0,5,3,2.0,1.3,34.515,2
1887,3.85,325.1,4,0.35,24.381,66.7,11.0,6,1,1.0,35.2,27.235,2
1888,20.87120359778024,305.05,5,2.0,46.66,80.93007351610899,12.0,6,3,0.0,34.6,31.1,2
1889,28.8,273.5,2,6.449999999999999,475.552,73.8,12.0,8,3,2.0,56.8,53.52,1
1890,4.55,73.4,4,0.0,205.1955,20.5,13.0,3,2,1.0,52.5,64.935,2
1891,5.6,499.9,1,1.0499999999999998,125.3025,26.7,11.0,7,0,2.0,87.3,64.48,2
1892,2.8,418.0,5,1.0499999999999998,106.011,90.9,8.0,5,1,2.0,69.6,44.98,2
1893,16.542257132997428,351.7,3,6.0,378.07,83.05610759373602,9.0,7,2,1.0,94.3,71.3,1
1894,23.4,312.2,3,6.449999999999999,493.1949375,55.8,12.0,5,1,2.0,42.5,71.16,1
1895,14.443678677419456,187.6,1,4.0,274.12,98.02002531354684,4.0,9,2,0.0,76.5,90.1,1
1896,17.8549579516336,529.2,3,2.0,139.5,86.51140862765952,9.0,6,3,0.0,53.5,37.8,1
1897,21.6,229.1,4,4.4,205.604,16.9,8.0,3,1,2.5,34.4,35.64,1
1898,30.6,318.7,2,6.449999999999999,162.764,61.6,7.0,8,2,1.0,45.1,68.75999999999999,1
1899,19.08872984424505,253.4,1,1.0,100.94,85.99067644215211,11.0,4,3,2.0,69.7,32.2,2
1900,14.4,186.3,3,4.4,117.768,3.0,9.0,4,1,0.0,24.7,113.16,1
1901,10.0,147.2,5,2.0,103.74,71.4,31.990286109891574,8,0,0.0,87.0038552996007,97.9,0
1902,4.9,705.1,4,0.0,47.43000000000001,68.2,6.0,5,0,0.0,90.8,44.46000000000001,2
1903,13.671856190551232,215.1,3,1.0,231.27,92.09362639821995,4.0,5,2,0.0,5.5,56.6,1
1904,13.0,77.3,5,0.0,118.12,18.5,19.566038476981163,3,3,0.0,76.80931736274871,98.5,0
1905,26.543963605405292,408.2,2,0.0,297.76,99.17187064003186,8.0,6,2,1.0,59.8,28.1,1
1906,16.2,702.2,5,4.4,271.09599999999995,63.5,9.0,10,2,0.0,95.6,56.52,0
1907,23.4,719.3,5,2.2,189.476,26.5,10.0,3,1,2.0,83.0,86.88000000000001,0
1908,16.2,284.0,4,6.449999999999999,493.1949375,37.8,10.0,7,2,0.0,91.1,74.04,1
1909,2.8,450.5,5,0.35,125.109,55.2,9.0,5,1,1.0,87.0,23.53,2
1910,12.6,229.7,2,4.4,399.784,81.3,7.0,2,1,0.0,12.7,66.72,1
1911,12.0,753.0875000000001,4,2.0,88.74,62.5,27.713143585697903,4,1,0.0,82.25826044693625,20.9,0
1912,23.47633319546461,239.8,2,1.0,493.1949375,80.2547112479289,4.0,3,2,1.0,90.4,82.6,1
1913,16.0,186.9,4,1.0,133.68,37.8,17.585590600528082,3,1,0.0,95.2364041059389,90.5,0
1914,3.5,507.4,5,0.35,104.175,59.2,14.0,8,2,0.0,73.8,61.165,2
1915,4.199999999999999,548.7,3,0.7,156.7755,52.9,7.0,5,2,2.5,48.7,49.205000000000005,2
1916,25.2,284.6,2,6.449999999999999,490.588,97.0,8.0,9,0,0.0,31.5,91.08,1
1917,27.681615406809225,453.2,3,1.0,61.74,95.4248801008318,8.0,5,3,2.5,32.0,84.0,1
1918,3.15,311.0,3,0.35,52.3665,30.1,7.0,5,0,2.0,31.9,36.595,2
1919,5.25,305.05,5,0.35,42.363,96.3,9.0,6,1,1.0,9.6,53.23500000000001,2
1920,12.350330874526389,216.4,2,4.0,128.95,90.97216241023855,9.0,7,4,0.0,68.0,56.6,1
1921,7.0,132.4,5,2.1,72.909,26.9,5.0,4,1,0.0,64.7,50.245,2
1922,19.0,338.9,4,1.0,101.57,65.5,20.68681565603096,2,3,2.0,97.09451038679671,78.1,0
1923,11.0,375.4,5,1.0,103.3,0.2,18.579335464583448,5,2,1.0,79.3226710007216,33.8,0
1924,18.0,299.3,5,6.0,144.49,95.9,31.081536723665923,10,0,2.5,75.10003995202317,50.6,0
1925,17.42896381378836,305.05,1,0.0,49.03,85.70101439235567,7.0,9,1,2.0,87.4,21.4,2
1926,24.51226493434348,271.9,3,0.0,105.24,99.2501135641166,7.0,8,3,1.0,11.8,87.1,1
1927,4.199999999999999,458.8,2,0.7,70.4925,3.2,10.0,4,3,2.0,64.2,28.21,2
1928,22.39607242372435,628.7,1,2.0,146.76,85.81765807865878,7.0,5,6,0.0,8.8,42.7,1
1929,16.0,323.3,5,2.0,79.81,89.6,31.990286109891574,8,1,0.0,79.95099794601231,75.7,0
1930,6.3,99.0,1,1.4,42.237,55.1,5.0,8,5,0.0,28.6,52.260000000000005,2
1931,11.0,245.7,5,6.449999999999999,48.89,48.2,17.24332012578212,5,1,0.0,86.88496582258497,50.1,0
1932,18.44395172051245,409.9,5,3.0,78.48,92.62660835819896,8.0,8,2,0.0,4.4,28.9,1
1933,5.949999999999999,195.7,4,1.0499999999999998,17.352,53.6,9.0,3,3,1.0,88.5,39.26,2
1934,14.504521495050165,653.2,5,3.0,111.07,93.1302413044968,12.0,6,2,0.0,1.0,69.5,1
1935,21.6,294.3,5,2.2,489.74799999999993,82.1,3.0,3,2,0.0,43.1,118.32,1
1936,23.4,613.3,5,4.4,226.128,25.8,11.0,1,1,0.0,51.2,40.440000000000005,1
1937,14.0,223.7,5,3.0,304.6268831257448,53.1,21.449709731468424,4,1,1.0,84.05254061703708,93.8,0
1938,3.5,166.4,4,2.8,102.357,46.1,3.0,3,3,0.0,75.0,38.74,2
1939,7.0,235.0,5,2.0,148.97,67.8,16.998773922409885,4,1,0.0,95.89342034743404,74.0,0
1940,5.6,442.7,2,0.35,33.138,41.1,6.0,7,0,0.0,33.5,31.785,2
1941,23.4,388.3,5,6.449999999999999,200.256,39.1,10.0,3,1,0.0,64.9,62.4,1
1942,10.0,506.6,4,4.0,232.76,89.0,26.57569306263461,5,4,1.0,98.23486244631044,76.6,0
1943,13.291058856747812,540.2,3,2.0,172.53,94.16911703647816,12.0,8,2,2.0,66.8,73.2,1
1944,18.0,274.7,5,4.4,493.1949375,96.3,5.0,3,0,0.0,52.3,49.56,1
1945,26.802016363091024,573.4,5,1.0,48.56,96.37266117362635,10.0,4,1,0.0,94.6,72.5,1
1946,11.0,120.1,5,1.0,185.06,44.2,31.990286109891574,7,3,0.0,77.8432569391726,96.8,0
1947,24.708723800754058,587.6,4,0.0,65.6,78.97278183967506,7.0,5,1,0.0,17.7,34.5,2
1948,28.8,364.6,3,2.2,144.844,75.3,11.0,6,4,1.0,24.7,71.16,1
1949,17.66776086065252,680.2,5,3.0,127.36,78.53159244420922,6.0,6,1,0.0,20.0,36.0,1
1950,21.0,314.6,5,1.0,177.87,40.8,23.301009786891807,5,0,0.0,89.14744320015453,39.5,0
1951,5.6,387.0,5,1.0499999999999998,59.791500000000006,65.3,11.0,0,3,1.0,92.0,24.31,2
1952,27.0,467.2,3,6.449999999999999,383.18,72.9,10.0,5,0,2.0,29.3,77.28,1
1953,13.547694955065277,342.8,3,3.0,60.87,92.47735390831366,9.0,7,3,1.0,7.1,37.2,2
1954,16.0,232.5,4,3.0,36.03,16.2,28.937056337236555,5,2,2.0,82.48039228885631,55.1,0
1955,24.295459572999548,588.8,4,2.0,174.04,92.7326885824951,7.0,7,1,2.5,5.5,85.9,1
1956,12.0,286.6,4,0.0,151.91,63.0,26.290418308906677,6,1,0.0,91.2243911153274,93.1,0
1957,25.53493781706974,434.6,3,2.0,94.33,75.02516625242508,4.0,8,3,0.0,9.6,54.33,1
1958,12.548093569058336,179.0,5,2.0,96.82,76.58881739211499,5.0,7,3,0.0,64.4,47.5,2
1959,3.5,329.1,1,1.0499999999999998,62.1585,65.8,8.0,6,5,0.0,81.8,35.62,2
1960,21.210555149760857,550.3,1,3.0,98.88,77.47358627427056,8.0,3,0,0.0,21.8,36.1,1
1961,21.6,456.8,4,0.0,493.1949375,38.5,12.0,3,0,0.0,45.5,42.24,1
1962,5.25,371.4,4,0.7,95.0085,22.9,10.0,3,4,2.0,33.2,17.55,2
1963,21.6,131.4,3,4.4,343.336,9.2,8.0,5,0,0.0,18.2,37.44,1
1964,22.947414196746927,400.6,1,0.0,112.07,84.90032524564175,6.0,1,3,0.0,3.3,40.3,1
1965,12.0,208.9,4,3.0,154.39,59.8,16.631829051017768,12,0,0.0,84.09906262989392,62.5,0
1966,15.233907703472688,343.8,2,2.0,19.96,78.21278342170676,3.0,2,3,0.0,24.3,42.3,2
1967,29.20586505145428,504.8,3,3.0,124.53,88.27632611637412,10.0,7,0,1.0,25.1,86.5,1
1968,23.4,127.8,2,2.2,127.84799999999998,22.9,5.0,7,3,1.0,88.4,41.88,1
1969,14.0,54.3,5,1.0,170.89,7.8,30.86470490789582,3,2,2.0,99.66334471502353,96.1,0
1970,4.55,410.1,5,0.35,105.2145,41.0,12.0,5,1,1.0,41.8,28.795,2
1971,22.95754635795424,435.7,1,0.0,24.82,94.9227752891313,8.0,4,0,0.0,75.8,74.4,1
1972,10.0,185.0,4,2.0,201.49,10.5,31.990286109891574,8,3,2.5,79.69418103040368,90.9,0
1973,36.0,337.7,4,0.0,339.836,0.9,10.0,6,4,1.0,64.8,54.33,1
1974,15.617319829431182,306.6,4,4.0,179.52,97.76858176119458,12.0,3,2,1.0,3.8,26.6,1
1975,15.202073621365894,149.6,1,3.0,248.23,93.5019244335364,6.0,9,3,0.0,14.3,57.0,1
1976,26.975350588200183,237.1,4,2.0,493.1949375,97.79748616339944,5.0,6,1,2.0,58.7,23.8,1
1977,11.0,260.7,5,2.0,142.33,34.6,29.62263466599555,8,3,0.0,85.94267720836119,56.1,0
1978,5.949999999999999,521.3,2,0.0,27.495,0.4,6.0,8,2,0.0,73.9,53.105,2
1979,17.640367008815126,440.8,4,2.0,73.73,97.2980986467972,9.0,4,5,0.0,56.8,86.7,1
1980,4.9,428.6,4,0.35,215.1135,62.2,6.0,7,0,1.0,40.6,37.7,2
1981,3.85,423.2,3,0.35,111.7035,24.6,11.0,6,2,0.0,84.4,40.17,2
1982,12.0,510.1,5,2.0,175.68,38.0,15.857156549304287,4,3,0.0,82.72656995005589,23.2,0
1983,12.0,171.5,4,3.0,69.75,66.6,21.94091967662443,5,1,1.0,92.66198147480594,50.4,0
1984,8.0,217.3,4,3.0,163.8,78.6,20.59514328146973,7,1,0.0,78.86759891873106,23.4,0
1985,24.295946231266043,524.7,1,2.0,98.02,77.87706211153298,9.0,4,3,1.0,29.6,78.0,1
1986,19.44802373436676,304.5,3,0.0,493.1949375,94.09846932374585,8.0,2,2,2.0,47.8,70.5,1
1987,8.0,330.8,4,2.0,319.81,33.9,19.51288748074941,3,1,1.0,75.01023221641367,89.6,0
1988,10.0,168.2,4,1.0,75.64,1.8,15.668786615919132,2,2,0.0,84.74041333354728,50.3,0
1989,2.45,181.3,3,0.7,36.3195,24.2,7.0,4,2,0.0,22.6,64.35000000000001,2
1990,4.199999999999999,554.4,1,0.35,50.517,52.1,8.0,13,3,1.0,88.7,48.165,2
1991,19.8,617.2,5,6.449999999999999,493.1949375,29.1,5.0,4,4,1.0,23.7,61.44,1
1992,22.182599614779853,288.1,2,1.0,265.89,79.65222827976424,7.0,5,2,1.0,32.8,71.9,1
1993,18.0,753.0875000000001,4,2.0,31.53,89.7,15.12401703010783,3,2,2.0,80.28142623903183,90.5,0
1994,15.0,303.0,4,6.0,170.83,71.1,26.364858676666397,3,1,0.0,93.28910309721516,57.6,0
1995,2.45,572.7,4,0.7,124.605,86.8,7.0,11,3,0.0,46.0,13.585,2
1996,16.2,370.1,2,2.2,316.96,38.9,9.0,5,1,0.0,28.6,31.68,1
1997,6.65,271.8,2,1.0499999999999998,83.772,72.1,7.0,10,0,1.0,79.2,53.495,2
1998,3.15,425.5,5,0.7,200.862,63.4,6.0,7,2,1.0,7.0,36.595,2
1999,12.0,164.5,4,1.0,321.91,34.7,24.811185749715754,9,2,1.0,78.50627432728143,95.2,0
2000,23.4,616.2,1,6.449999999999999,493.1949375,33.9,7.0,4,1,0.0,61.1,80.64,1
2001,27.0,253.1,3,0.0,454.048,58.6,11.0,9,4,1.0,59.6,103.56,1
2002,23.4,324.6,3,6.449999999999999,355.65599999999995,1.2,7.0,7,4,2.0,43.2,106.08,1
2003,25.550535072277547,231.1,4,0.0,187.12,92.3996164330732,6.0,6,3,0.0,36.9,56.8,1
2004,18.0,355.4,2,6.449999999999999,320.57199999999995,65.0,13.0,6,0,0.0,85.9,28.44,1
2005,21.6,263.8,5,6.449999999999999,493.1949375,77.5,9.0,6,1,0.0,52.5,33.6,1
2006,3.15,293.0,3,1.4,30.0285,6.6,5.0,3,1,2.5,66.6,41.47,2
2007,3.15,259.3,3,0.7,39.267,46.7,14.0,5,3,0.0,83.8,17.290000000000003,2
2008,22.672150446295383,100.2,4,2.0,100.21,76.27539368897752,11.0,12,2,2.0,69.8,83.6,1
2009,21.6,378.4,4,6.449999999999999,493.1949375,40.4,7.0,11,4,0.0,70.4,28.8,1
2010,14.0,225.7,4,5.0,218.9,12.3,31.990286109891574,5,2,2.0,91.35128644069977,59.3,0
2011,15.0,481.0,4,0.0,158.62,64.6,31.990286109891574,7,1,0.0,83.32070885922518,80.4,0
2012,4.55,216.0,1,0.35,73.656,93.5,13.0,4,3,1.0,4.0,61.945,2
2013,27.0,274.1,3,0.0,99.708,90.0,13.0,7,2,0.0,39.9,95.16,1
2014,5.25,408.9,1,0.7,89.46000000000001,86.9,8.0,7,3,1.0,19.9,54.015,2
2015,20.38449722836595,400.1,3,4.0,63.35,95.82600769645396,7.0,8,3,2.0,57.4,67.3,1
2016,12.0,30.4,4,5.0,83.46,80.9,27.490417450502363,6,1,2.0,84.74267048325707,65.3,0
2017,5.25,197.0,2,0.35,440.1495,26.1,10.0,4,4,0.0,2.8,56.745,2
2018,25.97265421925096,289.6,4,2.0,177.39,95.33517762717128,8.0,7,0,0.0,92.3,70.0,1
2019,4.55,104.7,4,0.7,63.324,78.4,14.0,7,4,1.0,12.5,47.515,2
2020,5.6,133.6,3,1.0499999999999998,49.855500000000006,71.7,8.0,5,3,1.0,79.9,53.105,2
2021,26.099911248938877,401.3,1,0.0,288.07,77.80748607903364,10.0,4,1,0.0,40.2,86.6,1
2022,7.35,360.8,5,1.0499999999999998,28.3635,0.7,4.0,5,5,1.0,4.0,13.325,2
2023,10.8,590.6,5,6.449999999999999,248.472,51.7,13.0,4,4,0.0,18.2,95.16,1
2024,3.15,481.3,2,0.35,121.869,78.9,9.0,2,3,2.0,37.8,19.695,2
2025,5.949999999999999,201.5,4,0.0,57.564,30.9,6.0,9,1,1.0,64.8,18.655,2
2026,21.6,559.3,5,2.2,461.86,17.8,8.0,9,3,1.0,31.5,58.8,1
2027,4.55,486.9,3,0.7,38.826,14.0,9.0,9,5,0.0,76.3,45.175,2
2028,23.4,269.4,5,0.0,493.1949375,59.3,9.0,3,2,0.0,18.2,93.84,1
2029,14.4,309.9,2,6.449999999999999,252.952,68.2,15.0,5,4,1.0,98.9,117.71999999999998,1
2030,17.691201630177762,347.9,4,3.0,44.84,87.51669578682763,16.0,9,4,2.5,71.0,81.0,0
2031,2.8,307.9,3,0.7,109.3995,90.8,11.0,8,1,0.0,65.8,29.445,2
2032,4.55,381.4,4,1.0499999999999998,31.9725,73.3,8.0,13,1,1.0,14.5,53.105,2
2033,4.9,110.8,2,2.1,25.182,53.8,8.0,10,1,1.0,44.7,48.425,2
2034,3.85,229.2,1,0.7,30.132,77.9,7.0,6,4,1.0,51.3,57.525,2
2035,18.284772140504653,140.0,1,1.0,132.29,93.9474299735956,17.0,5,2,0.0,75.7,65.5,1
2036,25.292706254083413,210.8,4,2.0,78.45,79.9896990135939,5.0,7,2,1.0,73.9,42.0,1
2037,17.842850486846757,372.0,5,2.0,425.24,79.34810096556626,5.0,8,2,0.0,89.8,21.0,1
2038,10.0,364.7,5,0.0,262.69,83.6,30.573080166229516,8,2,0.0,78.889800649765,66.9,0
2039,15.0,363.0,5,0.0,137.71,65.3,21.52793539404133,7,1,2.0,92.85262149121336,53.1,0
2040,10.0,597.7,5,1.0,69.92,43.2,18.82544320242517,6,1,2.5,94.41867172308532,72.1,0
2041,16.0,342.4,5,2.0,238.81,76.4,21.6516446285793,6,3,2.0,99.80007401177804,31.1,0
2042,5.6,283.8,2,0.0,70.6815,74.4,7.0,5,1,1.0,86.2,23.790000000000003,2
2043,13.0,311.3,4,1.0,81.36,39.0,31.990286109891574,4,1,0.0,88.85180886499528,38.6,0
2044,14.0,78.3,4,1.0,149.92,34.1,27.7784241679762,6,1,0.0,88.57431547647164,32.5,0
2045,4.55,385.4,5,0.7,66.357,82.1,6.0,9,2,1.0,4.7,52.39,2
2046,28.8,209.3,2,6.449999999999999,219.436,84.8,10.0,5,2,0.0,92.6,62.16,1
