id_usuario,edad,antiguedad_meses,sesiones_mes,minutos_promedio_sesion,productos_vistos,productos_favoritos,compras_ultimos_6m,gasto_promedio,descuento_utilizado,interacciones_recomendaciones,dias_desde_ultima_compra,satisfaccion,canal_preferido,categoria_favorita,dispositivo_principal,realizara_compra_30d
1822,51,16,14,34.3,36,5.0,3,72.26,17.6,7,19,9.1,App,Moda,iOS,0
1823,22,22,10,9.7,36,2.0,5,42.68,3.4,11,2,7.8,App,Tecnología,iOS,1
1824,18,26,10,10.6,28,4.0,4,148.48,59.3,5,16,7.7,App,Moda,iOS,0
1825,18,34,12,19.4,50,3.0,4,94.48,16.0,6,2,6.9,Tablet,Tecnología,iOS,0
1826,35,27,17,22.3,34,5.0,1,144.05,10.2,7,53,8.9,Web,Bienestar,iOS,0
1827,35,64,11,20.4,31,6.0,2,34.66,13.4,7,64,9.0,Tablet,Moda,iOS,0
1828,34,22,12,8.9,36,6.0,1,53.85,11.1,8,22,8.8,App,Moda,Android,0
1829,48,28,9,31.2,39,3.0,2,28.12,16.1,6,28,8.3,App,Tecnología,Android,0
1830,18,27,13,39.2,33,3.0,9,91.49,45.8,6,16,7.6,App,Tecnología,iOS,0
1831,39,6,12,32.2,31,4.0,5,59.26,26.5,9,17,6.5,Web,Deporte,Android,0
1832,52,9,13,30.7,31,6.0,3,113.64,18.6,8,29,6.3,App,Tecnología,Android,0
1833,23,24,13,23.8,35,6.0,1,76.32,38.3,12,36,7.3,App,Hogar,iOS,1
1834,31,30,7,15.3,43,4.0,1,23.24,31.4,8,83,8.9,Web,Bienestar,iOS,0
1835,27,4,15,22.6,44,3.0,0,30.09,40.4,6,9,7.6,App,Hogar,Android,0
1836,25,66,13,38.8,36,4.0,3,78.48,57.4,4,26,7.6,App,Hogar,iOS,0
1837,31,32,10,19.2,31,10.0,5,96.9,10.5,7,35,7.6,App,Bienestar,Android,0
1838,51,23,12,18.4,32,4.0,3,22.17,8.1,7,24,9.0,App,Moda,Android,1
1839,55,31,8,30.9,32,7.0,2,71.63,15.5,3,42,8.4,Web,Hogar,Web,0
1840,31,16,8,31.4,43,0.0,2,42.86,16.1,7,56,6.7,App,Moda,Android,1
1841,56,26,15,15.2,31,4.0,2,40.73,39.6,8,25,8.0,App,Tecnología,Android,1
1842,35,29,8,19.9,41,4.0,0,52.31,31.4,6,27,5.1,App,Tecnología,Android,0
1843,54,48,17,18.0,36,5.0,3,80.27,31.0,3,20,6.4,App,Hogar,Web,0
1844,34,20,11,22.6,30,2.0,3,50.85,8.3,13,44,4.9,Web,Hogar,Android,1
1845,36,7,15,30.8,27,9.0,2,25.16,6.4,9,15,6.1,App,Bienestar,Android,0
1846,39,12,7,15.6,30,3.0,3,79.92,33.7,10,53,6.2,App,Bienestar,Android,1
1847,70,19,12,30.7,36,4.0,2,61.84,26.3,7,18,4.4,Tablet,Tecnología,Android,0
1848,44,8,11,22.8,31,5.0,6,44.77,12.8,5,38,8.9,App,Bienestar,Android,1
1849,27,11,13,40.6,33,3.0,1,63.32,24.9,2,37,6.6,Web,Moda,Android,0
1850,46,12,16,24.6,38,4.0,0,61.94,12.8,10,70,6.8,App,Tecnología,iOS,0
1851,31,18,11,21.2,44,6.0,5,76.84,4.6,5,7,6.1,Tablet,Hogar,Web,1
1852,30,32,13,26.6,28,3.0,3,65.44,14.6,7,57,8.1,App,Deporte,Android,0
1853,45,18,10,19.3,39,4.0,0,82.14,23.2,7,15,9.2,App,Tecnología,iOS,1
1854,35,33,13,7.6,40,5.0,2,73.02,25.2,10,56,8.0,App,Hogar,Web,0
1855,38,23,13,20.1,28,9.0,5,117.72,34.1,7,14,7.8,App,Tecnología,iOS,1
1856,35,11,11,19.9,41,5.0,5,179.31,13.5,4,31,4.5,Web,Deporte,iOS,0
1857,39,29,14,9.3,29,2.0,3,74.38,32.8,7,21,7.2,Web,Hogar,iOS,0
1858,40,26,12,21.4,33,5.0,4,53.28,26.4,3,53,8.2,App,Hogar,Android,0
1859,18,34,15,5.5,39,5.0,3,34.03,40.1,8,13,9.0,Web,Deporte,Android,1
1860,42,38,8,19.2,40,4.0,3,107.02,45.0,16,9,8.1,App,Deporte,Android,0
1861,24,49,16,23.9,41,2.0,1,45.66,6.3,10,35,10.0,Tablet,Tecnología,iOS,0
1862,19,32,14,22.8,33,4.0,5,272.77,33.8,11,14,6.3,Web,Tecnología,Android,1
1863,34,26,12,18.7,35,10.0,5,345.86,38.3,6,40,6.3,Tablet,Deporte,iOS,1
1864,36,34,10,21.3,37,1.0,2,66.71,25.0,6,38,7.8,App,Hogar,iOS,0
1865,27,17,16,15.7,47,2.0,4,30.02,35.7,9,30,9.1,App,Tecnología,Android,0
1866,44,16,6,22.1,31,8.0,4,107.45,51.8,7,31,9.3,App,Hogar,iOS,0
1867,20,53,16,22.5,32,8.0,3,237.89,26.3,8,40,4.5,Web,Bienestar,iOS,1
1868,31,15,22,14.8,35,0.0,1,36.44,20.2,7,28,7.5,App,Deporte,iOS,0
1869,29,12,12,24.1,31,9.0,4,213.03,25.8,9,19,8.6,Web,Moda,Android,1
1870,34,32,13,24.1,27,4.0,3,27.13,35.4,10,27,8.6,App,Moda,Android,0
1871,38,17,13,20.7,32,5.0,4,33.71,27.2,4,27,8.1,App,Moda,iOS,1
1872,24,38,15,41.4,34,4.0,6,88.89,25.5,12,32,7.2,App,Hogar,iOS,0
1873,43,47,8,20.9,36,2.0,3,131.19,16.9,8,97,3.1,Web,Bienestar,iOS,0
1874,36,14,10,19.8,21,2.0,3,72.31,24.2,10,26,10.0,Web,Hogar,iOS,0
1875,18,35,11,18.6,29,7.0,5,96.03,7.4,7,69,8.2,Web,Tecnología,Android,1
1876,18,15,14,14.2,33,2.0,4,137.68,22.6,8,57,7.3,App,Tecnología,iOS,0
1877,35,20,6,27.5,44,3.0,2,146.73,28.5,6,15,6.8,App,Hogar,iOS,0
1878,33,28,23,16.5,35,4.0,2,53.26,37.0,13,13,7.7,Web,Moda,Android,0
1879,34,16,17,17.5,41,3.0,0,46.65,39.3,9,35,8.0,App,Tecnología,iOS,0
1880,35,26,12,17.7,31,8.0,3,133.88,25.5,8,56,5.4,Web,Deporte,Android,0
1881,37,21,14,14.1,29,4.0,5,96.28,1.6,5,28,5.9,App,Deporte,iOS,0
1882,45,38,16,8.0,27,11.0,1,103.68,16.4,14,35,8.0,App,Bienestar,Web,0
1883,23,38,12,18.3,41,3.0,4,52.14,47.3,7,34,6.5,Tablet,Hogar,Web,0
1884,22,16,12,29.0,37,2.0,1,106.53,9.5,11,79,4.8,App,Hogar,Android,0
1885,23,28,10,23.6,44,2.0,1,41.08,37.4,6,53,6.2,App,Moda,iOS,0
1886,38,42,15,34.5,33,6.0,3,85.92,30.9,11,22,7.3,Web,Tecnología,iOS,0
1887,49,11,9,28.0,38,6.0,1,79.76,4.7,7,10,7.3,App,Hogar,iOS,0
1888,30,21,11,26.2,31,5.0,4,80.06,3.3,6,30,9.6,App,Tecnología,Android,0
1889,18,28,16,37.1,28,5.0,0,115.25,51.3,9,29,9.0,Web,Tecnología,iOS,0
1890,18,11,12,21.2,49,6.0,2,42.79,13.3,8,125,8.6,Tablet,Hogar,iOS,0
1891,26,17,14,22.5,38,5.0,4,108.83,14.3,6,32,7.4,App,Moda,iOS,0
1892,29,60,18,21.9,32,6.0,4,75.86,16.0,9,32,5.6,App,Hogar,iOS,1
1893,31,15,17,34.4,33,6.0,3,48.53,27.1,7,25,6.1,Web,Deporte,iOS,0
1894,35,17,12,22.0,31,2.0,1,36.25,23.4,9,24,9.2,App,Hogar,Android,0
1895,32,32,18,16.8,36,7.0,5,211.93,27.1,3,53,6.2,App,Hogar,iOS,1
1896,47,10,15,26.7,40,6.0,4,72.19,27.4,13,50,7.3,App,Deporte,Web,1
1897,28,21,13,15.5,37,6.0,3,61.7,60.0,12,27,6.9,App,Bienestar,Android,0
1898,26,12,10,26.3,27,3.0,2,39.98,18.8,8,45,7.1,App,Deporte,iOS,1
1899,40,26,16,25.3,38,7.0,1,136.49,24.3,13,33,7.1,App,Moda,Android,0
1900,18,1,12,20.5,41,6.0,5,130.79,48.9,7,35,7.0,App,Hogar,Web,0
1901,39,24,21,26.5,47,4.0,3,117.64,37.8,8,16,7.3,App,Tecnología,Web,1
1902,36,28,8,10.1,26,2.0,2,72.52,25.1,13,47,6.9,App,Tecnología,Web,0
1903,33,17,7,23.3,46,6.0,2,113.37,16.7,5,27,7.0,App,Deporte,Android,0
1904,52,18,11,18.3,35,2.0,4,47.67,38.0,5,64,6.0,App,Moda,iOS,0
1905,28,16,14,44.9,36,6.0,1,73.03999999999999,46.8,10,11,5.3,App,Deporte,Android,0
1906,58,21,9,23.2,30,8.0,1,72.79,58.8,8,25,6.8,Web,Bienestar,Android,0
1907,33,54,18,17.2,32,4.0,4,73.03999999999999,8.6,10,12,6.1,Tablet,Tecnología,Android,0
1908,21,39,9,11.0,39,5.0,1,27.67,8.4,5,55,7.2,Web,Moda,iOS,0
1909,36,21,19,32.4,33,4.0,0,209.73,27.9,14,38,5.8,Tablet,Deporte,Android,0
1910,23,17,9,19.2,38,1.0,2,182.67,34.9,5,11,4.7,App,Hogar,Android,0
1911,27,37,12,15.7,36,1.0,2,39.84,63.7,7,34,9.3,App,Deporte,iOS,0
1912,39,25,12,24.7,30,4.0,4,103.03,52.9,6,27,6.4,Web,Moda,iOS,1
1913,41,10,14,27.2,51,6.0,0,33.1,28.4,13,24,4.2,Web,Bienestar,Android,0
1914,28,19,14,27.1,44,2.0,4,78.54,24.9,8,31,8.3,Web,Deporte,Android,0
1915,46,50,8,22.2,45,1.0,2,22.42,16.0,7,89,6.6,App,Moda,Android,0
1916,48,31,15,23.3,41,5.0,1,63.87,55.1,9,90,7.2,Web,Bienestar,iOS,0
1917,51,17,17,23.9,35,3.0,4,57.35,29.3,5,34,7.5,Web,Moda,iOS,1
1918,41,7,9,24.7,48,4.0,4,141.7,20.0,5,28,8.6,Web,Tecnología,Android,0
1919,50,26,11,25.4,40,3.0,5,187.76,26.5,6,10,7.6,App,Moda,iOS,0
1920,18,23,11,30.8,34,2.0,5,190.1,16.4,12,35,5.2,App,Tecnología,Android,0
1921,32,20,15,22.5,29,7.0,4,141.82,14.4,6,92,5.5,App,Tecnología,Android,0
1922,25,37,19,15.5,26,5.0,0,73.03999999999999,36.2,12,41,5.2,App,Bienestar,Android,0
1923,36,32,12,20.8,37,3.0,3,73.03999999999999,34.9,10,26,6.5,Web,Tecnología,iOS,1
1924,29,7,9,28.0,31,5.0,2,92.61,21.5,12,15,7.7,App,Moda,Web,0
1925,33,23,8,7.7,41,6.0,5,73.03999999999999,36.9,13,32,6.0,App,Moda,Android,0
1926,56,9,10,7.8,35,2.0,5,140.86,10.9,8,85,6.2,Web,Moda,iOS,0
1927,33,16,10,29.3,19,0.0,6,109.62,21.8,7,27,6.2,Web,Deporte,iOS,0
1928,40,8,11,34.2,32,3.0,2,112.46,22.0,5,62,6.4,App,Moda,iOS,0
1929,32,8,13,11.9,38,5.0,2,21.38,17.3,8,29,8.1,Web,Bienestar,Android,0
1930,36,28,11,22.8,30,7.0,3,96.21,13.8,5,7,6.8,App,Moda,Android,0
1931,35,27,15,18.8,34,11.0,3,130.4,28.1,3,9,8.7,App,Hogar,Android,1
1932,40,22,14,19.9,35,2.0,2,73.03999999999999,31.6,7,47,6.4,Web,Bienestar,Web,0
1933,48,15,11,24.4,36,6.0,3,56.94,31.9,9,34,7.2,Web,Hogar,Web,0
1934,53,8,4,11.7,33,7.0,5,35.45,44.4,10,58,6.9,Web,Tecnología,Android,0
1935,38,16,11,13.1,29,2.0,4,34.08,13.1,8,30,7.6,Web,Bienestar,iOS,0
1936,41,27,15,19.6,31,10.0,0,81.64,44.5,6,61,7.9,App,Hogar,Android,1
1937,22,26,8,20.8,33,5.0,6,65.92,35.0,10,45,7.2,App,Tecnología,Android,0
1938,34,50,14,13.0,39,5.0,4,65.41,12.1,7,12,10.0,Web,Deporte,Android,1
1939,45,45,6,28.3,36,10.0,5,173.89,41.9,9,26,9.3,App,Bienestar,Android,0
1940,45,23,13,18.7,37,6.0,3,37.59,50.5,4,21,6.5,App,Moda,iOS,0
1941,37,16,14,18.6,32,3.0,2,62.01,18.6,13,15,9.1,Web,Tecnología,Android,0
1942,45,13,13,24.3,35,3.0,1,190.42,39.6,4,29,9.0,Web,Moda,iOS,0
1943,40,7,14,21.0,43,5.0,2,63.17,42.5,10,60,5.4,Web,Tecnología,Web,0
1944,48,10,4,28.7,45,5.0,6,77.78,42.3,3,22,4.3,App,Deporte,Web,0
1945,38,27,17,14.5,30,8.0,3,68.11,51.1,14,14,7.6,Web,Tecnología,Android,0
1946,31,33,16,10.8,33,5.0,6,110.57,46.2,3,54,7.1,Web,Hogar,Android,0
1947,39,18,12,19.5,33,6.0,5,24.22,34.5,7,34,3.8,App,Bienestar,Web,0
1948,18,81,13,22.5,28,8.0,4,67.06,62.9,8,8,7.4,Web,Hogar,Web,0
1949,39,10,12,12.1,40,5.0,4,77.28,59.7,7,43,7.3,Web,Moda,iOS,1
1950,18,6,11,10.9,28,4.0,1,43.31,53.2,11,43,6.4,Tablet,Hogar,Android,0
1951,18,80,10,23.5,32,6.0,4,90.6,33.9,9,30,9.5,App,Tecnología,Android,0
1952,40,7,11,15.9,37,6.0,0,115.58,60.9,3,11,7.0,Web,Moda,Android,0
1953,40,18,9,10.4,40,5.0,3,96.16,8.5,7,20,6.7,Web,Hogar,Android,0
1954,22,13,13,29.7,36,5.0,3,199.56,13.7,9,24,7.3,App,Tecnología,Android,0
1955,27,28,7,16.9,37,4.0,3,59.09,20.4,8,30,5.4,App,Tecnología,iOS,1
1956,50,17,9,31.2,41,6.0,2,98.66,9.6,10,14,6.0,App,Deporte,iOS,0
1957,30,33,12,22.2,32,3.0,2,97.45,20.2,8,50,3.3,Web,Bienestar,iOS,0
1958,60,38,11,24.4,23,5.0,4,65.88,35.5,6,93,7.8,App,Hogar,Web,0
1959,35,7,18,20.3,36,3.0,5,139.89,1.6,10,16,8.5,Web,Deporte,iOS,1
1960,39,12,14,3.0,28,3.0,8,87.88,23.6,12,20,7.7,App,Tecnología,Android,0
1961,53,35,14,12.9,39,5.0,2,38.74,69.2,7,19,7.5,Tablet,Moda,iOS,0
1962,36,42,17,21.0,33,0.0,3,113.33,22.1,6,135,7.1,App,Moda,Android,0
1963,24,25,8,24.9,41,5.0,3,56.99,31.6,10,37,9.4,App,Hogar,Android,0
1964,34,29,14,7.7,31,8.0,4,62.8,64.1,7,62,7.0,App,Hogar,Android,1
1965,35,52,14,21.6,54,5.0,4,65.41,30.6,11,40,8.5,App,Tecnología,Web,1
1966,20,17,14,13.0,28,8.0,4,112.38,11.6,15,12,8.4,Tablet,Bienestar,Android,1
1967,32,25,13,23.9,27,7.0,4,135.77,59.3,10,15,5.3,Tablet,Deporte,Android,0
1968,27,45,16,21.8,46,3.0,3,68.7,31.2,8,19,8.2,Web,Tecnología,iOS,0
1969,45,47,9,27.9,41,2.0,4,66.57,9.5,5,20,5.7,Tablet,Moda,Web,0
1970,35,21,16,30.5,26,2.0,1,24.33,27.4,8,50,6.5,Tablet,Moda,iOS,0
1971,32,13,10,25.7,33,4.0,2,50.76,7.4,4,117,7.0,Web,Tecnología,Android,0
1972,34,21,12,28.9,39,5.0,3,44.56,4.5,5,27,9.0,App,Hogar,Web,0
1973,37,22,10,19.2,31,3.0,4,89.0,32.6,6,34,7.3,Web,Hogar,Android,0
1974,42,12,7,44.6,41,4.0,5,70.71,13.7,6,31,7.7,Web,Hogar,Android,0
1975,24,14,12,12.2,38,9.0,3,45.5,56.9,7,10,7.3,Web,Bienestar,Android,0
1976,24,47,10,17.8,30,4.0,5,81.57,29.3,8,72,7.0,Web,Moda,Android,1
1977,47,30,11,29.2,36,5.0,3,72.26,19.2,9,46,6.6,App,Bienestar,iOS,0
1978,30,18,3,28.0,38,4.0,5,73.03999999999999,49.9,9,28,9.0,Web,Deporte,iOS,1
1979,19,10,10,25.9,41,5.0,3,137.94,10.9,9,101,6.2,App,Moda,iOS,0
1980,40,14,14,27.4,51,4.0,4,130.77,22.2,7,8,5.1,Tablet,Tecnología,iOS,0
1981,40,6,5,5.3,35,2.0,4,65.8,40.3,12,52,7.3,App,Tecnología,iOS,0
1982,18,25,12,34.7,36,7.0,4,91.05,38.8,4,30,6.4,App,Deporte,Web,0
1983,38,13,15,20.4,37,5.0,2,62.71,55.7,8,23,7.6,App,Deporte,Android,0
1984,43,27,10,32.0,29,7.0,4,31.03,51.5,3,22,9.1,Web,Tecnología,iOS,0
1985,39,35,10,5.7,38,4.0,4,246.54,11.8,2,27,6.8,App,Deporte,Web,1
1986,42,27,12,24.1,32,4.0,2,113.28,17.0,13,25,7.8,App,Tecnología,Android,1
1987,20,17,12,17.5,40,5.0,1,73.03999999999999,20.3,6,42,7.1,App,Tecnología,Android,0
1988,39,12,9,26.6,36,3.0,2,64.13,89.5,11,37,8.0,Web,Hogar,Android,1
1989,32,9,10,24.5,31,6.0,6,139.32,17.0,9,68,5.9,App,Moda,iOS,0
1990,30,44,13,24.9,31,4.0,4,35.3,7.7,7,25,7.2,App,Tecnología,Android,0
1991,45,26,14,13.5,35,8.0,1,65.53,50.4,9,84,8.6,Tablet,Hogar,Android,0
1992,51,17,14,21.5,31,3.0,2,112.66,39.2,10,79,6.2,Tablet,Deporte,Android,0
1993,55,32,11,20.6,42,7.0,5,53.13,13.0,8,22,7.0,Web,Tecnología,Android,0
1994,49,40,12,26.0,27,6.0,4,123.76,5.4,8,86,7.2,App,Tecnología,Web,0
1995,34,13,11,29.9,42,4.0,3,88.64,21.2,4,17,5.2,Web,Tecnología,iOS,1
1996,39,26,16,23.2,33,7.0,3,84.16,27.8,4,52,8.3,App,Bienestar,Web,1
1997,43,26,9,11.8,36,7.0,3,50.47,76.1,12,41,6.5,Web,Tecnología,Android,1
1998,36,50,8,22.9,30,4.0,1,93.68,22.8,7,21,7.2,App,Moda,iOS,0
1999,36,17,8,42.9,32,5.0,3,217.11,14.2,6,41,8.1,App,Tecnología,iOS,0
2000,44,12,7,35.2,40,2.0,4,82.59,26.1,8,20,8.3,App,Moda,Android,0
2001,34,27,14,3.0,29,7.0,3,101.83,23.4,5,37,5.6,App,Moda,Android,0
2002,27,33,11,22.5,38,2.0,4,110.43,43.4,3,33,7.8,Tablet,Bienestar,Android,1
2003,30,24,6,29.5,39,8.0,1,39.97,36.4,11,23,8.6,Web,Bienestar,Android,0
2004,42,52,15,20.5,45,5.0,3,69.73,23.5,12,86,6.3,Web,Bienestar,iOS,1
2005,35,17,8,18.3,36,4.0,7,68.57,16.5,8,89,8.4,Web,Tecnología,iOS,0
2006,39,25,9,19.9,29,5.0,3,23.31,40.0,7,26,7.8,App,Deporte,Android,0
2007,42,7,9,26.4,37,6.0,3,115.75,11.4,7,74,7.9,App,Moda,Android,0
2008,31,11,9,12.8,54,6.0,0,44.92,10.8,7,19,8.5,App,Tecnología,Android,0
2009,43,14,14,31.5,40,6.0,4,108.99,5.2,12,8,6.0,App,Tecnología,iOS,0
2010,39,19,16,21.6,34,7.0,7,49.43,39.0,4,29,7.3,Tablet,Hogar,Android,1
2011,21,8,15,14.5,39,3.0,1,230.59,40.2,11,27,8.9,App,Moda,Web,0
2012,51,32,13,31.0,32,3.0,1,64.35,31.5,11,13,6.8,App,Moda,Web,0
2013,29,13,13,9.6,37,4.0,5,215.75,34.0,3,20,5.2,App,Moda,Web,1
2014,18,73,11,17.6,37,3.0,4,73.03999999999999,17.4,6,76,7.0,Web,Tecnología,iOS,1
2015,24,13,10,17.4,43,4.0,2,72.83,23.6,8,35,7.1,Web,Moda,iOS,0
2016,24,23,9,39.2,32,6.0,0,177.53,7.1,5,79,7.6,Tablet,Tecnología,iOS,0
2017,36,21,12,16.5,37,2.0,4,45.28,62.6,6,42,6.7,Tablet,Bienestar,Android,1
2018,32,10,10,4.8,39,4.0,4,77.09,23.7,7,50,9.7,App,Deporte,iOS,1
2019,31,19,17,17.3,38,1.0,4,100.91,78.4,5,43,6.0,App,Moda,iOS,0
2020,42,19,11,25.6,37,3.0,2,93.65,29.0,13,39,4.6,App,Bienestar,iOS,0
2021,39,38,20,28.3,32,3.0,5,76.8,23.0,8,26,5.2,Web,Hogar,Android,0
2022,38,28,20,40.2,47,7.0,1,71.21,18.9,11,46,6.2,App,Hogar,Android,1
2023,40,31,13,33.3,30,9.0,3,119.47,6.2,7,48,7.9,App,Hogar,iOS,0
2024,42,37,13,23.5,34,6.0,1,82.66,2.0,11,57,7.0,App,Tecnología,Android,0
2025,18,32,6,14.9,44,2.0,2,127.61,26.1,15,64,7.8,Web,Moda,Android,0
2026,31,25,14,35.0,25,4.0,1,93.04,31.3,9,81,6.3,App,Bienestar,iOS,0
2027,18,13,14,19.1,43,4.0,4,107.24,36.5,8,40,7.9,Web,Bienestar,Web,0
2028,35,24,7,16.7,26,11.0,2,139.9,31.8,7,44,5.1,App,Bienestar,Web,0
2029,35,12,13,18.7,22,5.0,1,63.24,54.9,8,38,7.5,App,Tecnología,Web,0
2030,47,20,13,12.0,45,1.0,4,137.83,24.1,11,80,8.1,App,Tecnología,Android,1
2031,48,19,13,18.3,48,5.0,4,68.8,25.0,4,41,6.0,Tablet,Tecnología,iOS,0
2032,37,19,8,20.1,40,10.0,4,34.71,29.5,6,41,9.6,Tablet,Deporte,Android,0
2033,29,8,13,27.8,34,5.0,2,62.58,41.7,6,45,4.6,App,Moda,iOS,0
2034,40,1,20,18.9,41,3.0,4,50.4,59.2,4,45,8.3,App,Moda,iOS,0
2035,29,16,9,11.9,26,5.0,6,92.2,7.8,8,38,8.4,App,Tecnología,Web,0
2036,35,42,11,9.2,37,9.0,2,64.09,9.5,12,23,6.1,App,Deporte,Web,0
2037,46,23,13,23.7,38,12.0,2,80.46,7.2,6,22,7.7,App,Tecnología,iOS,1
2038,29,41,12,22.6,41,7.0,2,131.01,38.0,15,13,6.1,App,Tecnología,Android,1
2039,44,12,11,17.6,29,7.0,5,169.81,15.5,10,29,7.7,Web,Moda,Android,0
2040,42,16,14,18.3,35,5.0,2,88.1,31.8,8,12,7.0,App,Bienestar,iOS,1
2041,24,75,17,25.1,32,5.0,2,136.26,13.5,9,6,7.3,App,Deporte,Android,0
2042,46,12,15,33.1,28,2.0,3,68.04,53.1,8,61,6.4,Web,Tecnología,Android,0
2043,43,31,10,15.8,34,5.0,3,31.75,42.6,12,23,6.5,Web,Hogar,Android,0
2044,36,31,14,22.7,37,7.0,3,39.21,32.5,8,4,6.2,App,Bienestar,Android,0
2045,27,29,12,29.7,30,5.0,3,67.35,39.1,12,65,8.2,Tablet,Deporte,Web,0
2046,26,31,19,15.8,44,4.0,3,116.17,19.9,8,16,9.6,Web,Moda,Android,1
2047,29,12,8,21.9,39,4.0,2,67.45,50.0,8,28,10.0,Tablet,Hogar,iOS,1
2048,41,17,13,21.7,37,5.0,5,143.99,36.5,7,60,8.6,App,Hogar,iOS,0
2049,24,2,14,11.5,42,2.0,2,205.39,53.7,11,47,7.3,Web,Deporte,iOS,0
2050,40,51,9,23.3,38,7.0,3,46.01,8.2,9,11,8.7,Web,Moda,Web,1
2051,21,31,7,22.3,28,4.0,7,241.33,20.1,12,13,7.8,App,Bienestar,Web,0
2052,33,14,10,26.4,35,3.0,4,30.52,16.0,5,33,6.8,App,Deporte,Android,0
2053,36,12,8,12.5,49,4.0,2,207.34,16.0,6,15,10.0,App,Bienestar,Android,0
2054,62,43,17,22.1,36,6.0,2,73.63,4.0,8,42,8.6,App,Moda,Android,0
2055,20,13,9,33.1,28,4.0,2,65.98,43.7,12,36,6.2,Web,Moda,Web,1
2056,51,13,16,38.6,38,4.0,1,74.67,10.6,7,88,8.6,App,Bienestar,Android,0
2057,37,10,9,32.2,39,6.0,5,48.3,21.9,7,35,8.1,App,Tecnología,iOS,0
2058,40,35,12,12.6,29,6.0,4,171.29,39.2,9,22,6.0,App,Tecnología,iOS,0
2059,36,40,11,25.6,31,8.0,5,51.26,33.7,5,18,7.4,App,Tecnología,Web,0
2060,40,19,9,18.1,40,7.0,4,54.98,28.4,4,21,7.2,App,Deporte,iOS,0
2061,33,40,9,24.3,29,4.0,3,35.12,14.3,10,66,3.6,Web,Bienestar,iOS,0
2062,51,27,15,15.8,30,6.0,1,50.18,21.7,7,34,5.3,App,Tecnología,iOS,1
2063,30,10,15,8.3,43,3.0,3,51.03,52.9,10,28,8.8,Tablet,Deporte,Android,0
2064,47,49,10,19.2,38,8.0,5,49.18,18.5,8,40,6.3,Tablet,Deporte,Android,0
2065,28,10,12,27.8,27,6.0,7,68.09,20.2,8,12,8.1,App,Deporte,iOS,0
2066,34,20,21,24.3,36,5.0,2,40.62,35.4,8,41,9.1,App,Hogar,iOS,0
2067,23,19,40,25.2,41,6.0,8,1508.906938793685,19.5,8,29,4.4,Web,Tecnología,Web,0
2068,40,17,10,23.7,30,3.0,5,68.95,17.4,9,27,9.6,Web,Tecnología,Android,1
2069,51,4,20,25.2,37,9.0,3,92.13,14.9,5,79,7.1,Web,Tecnología,Android,0
2070,34,66,19,26.2,38,4.0,2,120.48,15.3,6,27,7.8,App,Tecnología,iOS,0
2071,33,5,7,19.8,34,6.0,7,228.42,32.9,5,31,10.0,Tablet,Deporte,Android,0
2072,23,51,14,22.7,37,5.0,0,123.71,49.3,4,20,8.6,Web,Moda,iOS,0
2073,32,12,14,35.9,43,5.0,4,65.44,27.7,13,50,7.1,Tablet,Deporte,Android,0
2074,18,14,8,23.1,59,2.0,2,73.03999999999999,29.7,9,129,6.6,App,Moda,iOS,0
2075,25,48,12,22.3,29,3.0,2,90.33,21.2,8,14,6.7,Web,Tecnología,Android,0
2076,37,29,22,22.8,25,3.0,4,134.53,36.9,12,31,6.5,Web,Deporte,Android,0
2077,50,7,11,20.3,28,3.0,2,81.09,46.4,1,19,9.1,App,Tecnología,iOS,1
2078,66,7,14,18.5,36,3.0,2,77.74,29.0,11,62,8.1,Web,Deporte,iOS,1
2079,29,26,13,23.7,34,6.0,3,84.34,17.1,10,63,7.6,App,Moda,Web,1
2080,51,10,11,18.0,52,3.0,1,26.82,35.7,8,23,7.0,Web,Deporte,iOS,1
2081,38,30,13,20.8,37,5.0,3,81.29,16.7,14,39,8.3,App,Hogar,iOS,0
2082,33,32,8,15.7,36,6.0,5,112.2,21.5,7,32,4.7,Web,Hogar,iOS,0
2083,40,12,10,22.9,32,9.0,2,73.14,7.7,5,25,9.9,App,Deporte,iOS,1
2084,36,15,12,26.7,34,3.0,4,139.13,6.7,4,55,6.9,App,Bienestar,Web,0
2085,36,27,11,20.3,33,3.0,2,141.71,26.0,10,22,6.0,App,Moda,Android,1
2086,31,12,5,5.9,25,4.0,2,56.85,12.7,9,42,8.9,App,Tecnología,iOS,1
2087,20,23,6,26.7,30,5.0,2,95.63,9.1,8,16,8.9,App,Moda,Android,1
2088,18,78,18,23.0,39,7.0,5,76.78,32.4,5,110,7.2,App,Tecnología,Android,0
2089,42,28,13,14.1,34,4.0,3,24.58,13.8,6,33,9.2,App,Hogar,iOS,0
2090,32,17,13,28.2,30,5.0,6,67.66,21.9,10,23,8.7,App,Hogar,iOS,1
2091,28,70,16,10.8,29,1.0,3,42.54,12.0,11,24,7.8,Web,Deporte,iOS,0
2092,35,36,15,30.4,38,6.0,5,80.74,31.9,8,30,5.0,App,Moda,Android,1
2093,44,10,24,21.5,35,5.0,1,109.18,33.7,6,30,7.5,App,Tecnología,Android,0
2094,37,11,11,3.8,42,7.0,4,66.54,40.2,6,11,7.3,App,Deporte,iOS,0
2095,28,5,8,23.4,31,6.0,2,45.72,7.6,10,63,7.0,App,Deporte,iOS,0
