id_usuario,id_producto,categoria,subcategoria,precio,nivel_novedad,popularidad,tipo_interaccion,valoracion,tiempo_interaccion_seg,compra,peso
1965,P017,Tecnología,Wearables,33.69,86.5,46.7,vista,0.0,295.4,0,1
1515,P453,Moda,Accesorios,71.87,88.6,43.8,favorito,0.0,123.0,0,3
1973,P406,Hogar,Iluminación,88.26,36.5,65.5,click,4.0,52.4,0,2
2724,P431,Moda,Casual,99.44,79.6,62.5,vista,0.0,89.3,0,1
2673,P112,Deporte,Running,102.61,99.1,53.1,favorito,0.0,93.8,0,3
2353,P010,Tecnología,Accesorios,73.59,33.1,45.5,vista,0.0,224.6,0,1
1735,P029,Tecnología,Wearables,141.47,45.8,55.2,vista,0.0,95.5,0,1
2647,P051,Hogar,Iluminación,166.1,36.7,46.2,click,0.0,58.0,0,2
2521,P498,Moda,Urbana,114.89,85.3,47.0,favorito,0.0,25.3,0,3
2261,P110,Hogar,Decoración,143.64,21.3,70.9,vista,0.0,95.5,0,1
1575,P473,Moda,Accesorios,299.05,75.0,77.9,favorito,1.0,14.4,0,3
1047,P092,Bienestar,Cuidado,8.98,78.6,58.8,click,0.0,85.6,0,2
1935,P465,Hogar,Cocina,173.67,56.7,45.6,vista,0.0,35.2,0,1
1398,P220,Bienestar,Relajación,24.74,66.2,73.8,favorito,0.0,771.3,0,3
1427,P189,Moda,Calzado,44.14,94.9,58.1,carrito,4.0,26.2,0,4
2766,P492,Tecnología,Accesorios,45.09,53.6,96.6,vista,0.0,49.0,0,1
2460,P454,Moda,Urbana,32.72,71.0,62.8,click,0.0,36.8,0,2
1271,P211,Deporte,Outdoor,56.77,98.3,64.8,click,0.0,42.8,0,2
1325,P414,Hogar,Decoración,135.45,38.8,41.8,favorito,0.0,539.4,0,3
2415,P121,Tecnología,Smartphone,126.73,35.2,72.6,click,0.0,57.4,0,2
1487,P301,Bienestar,Salud,89.52,64.1,59.7,vista,2.0,27.3,0,1
1392,P248,Deporte,Outdoor,52.47,37.3,47.2,favorito,2.0,24.9,0,3
2210,P193,Hogar,Iluminación,37.52,28.4,89.5,favorito,5.0,47.8,0,3
1348,P354,Deporte,Outdoor,375.19,72.2,100.0,vista,0.0,95.5,0,1
1181,P357,Hogar,Cocina,58.55,88.8,79.4,vista,0.0,51.7,0,1
1065,P344,Moda,Casual,12.27,89.8,70.0,vista,0.0,57.1,0,1
2356,P248,Deporte,Outdoor,52.47,37.3,47.2,vista,0.0,19.1,0,1
1909,P354,Deporte,Outdoor,375.19,72.2,100.0,vista,0.0,60.0,0,1
1725,P159,Bienestar,Salud,105.42,66.6,66.1,click,5.0,27.6,0,2
1143,P430,Deporte,Outdoor,31.14,38.2,64.3,compra,0.0,23.7,1,5
2828,P443,Tecnología,Wearables,110.71,96.5,71.3,vista,5.0,362.7,0,1
2336,P145,Hogar,Iluminación,70.17,37.0,79.6,click,0.0,69.1,0,2
2364,P409,Moda,Accesorios,85.81,82.8,72.8,vista,0.0,34.5,0,1
2839,P045,Hogar,Organización,139.66,43.4,70.7,vista,0.0,61.6,0,1
2584,P491,Hogar,Iluminación,49.45,56.7,79.6,vista,0.0,108.2,0,1
2851,P357,Hogar,Cocina,58.55,88.8,79.4,vista,0.0,224.7,0,1
2877,P460,Hogar,Organización,181.49,80.7,34.2,click,3.0,43.8,0,2
2826,P135,Hogar,Cocina,29.11,76.0,57.9,click,0.0,141.6,0,2
2832,P375,Hogar,Cocina,106.82,33.8,74.5,click,0.0,71.7,0,2
2146,P359,Deporte,Fitness,120.58,94.4,77.8,favorito,0.0,110.2,0,3
1371,P144,Deporte,Outdoor,201.6,90.8,51.0,vista,4.0,819.3,0,1
2929,P182,Hogar,Decoración,73.92,53.1,51.4,vista,1.0,93.2,0,1
2530,P172,Deporte,Running,74.64,68.8,35.0,favorito,0.0,23.3,0,3
2093,P477,Tecnología,Accesorios,271.5,84.3,50.7,vista,0.0,31.4,0,1
2379,P446,Deporte,Fitness,268.88,57.2,75.7,compra,0.0,29.1,1,5
1313,P320,Bienestar,Relajación,39.93,40.5,70.7,vista,0.0,135.4,0,1
1026,P202,Bienestar,Salud,65.06,93.7,57.3,vista,4.0,58.6,0,1
2112,P289,Deporte,Outdoor,55.38,40.3,79.4,favorito,0.0,89.7,0,3
2961,P160,Tecnología,Wearables,48.71,97.9,55.9,favorito,0.0,54.8,0,3
2116,P393,Bienestar,Relajación,35.93,32.4,41.6,vista,0.0,72.0,0,1
1468,P050,Moda,Urbana,151.04,71.8,54.5,vista,0.0,13.7,0,1
2190,P091,Bienestar,Personal,295.36,69.8,97.4,vista,0.0,294.7,0,1
2610,P344,Moda,Casual,12.27,89.8,70.0,vista,4.0,71.7,0,1
2014,P250,Bienestar,Personal,130.79,86.8,61.4,favorito,0.0,114.7,0,3
1265,P409,Moda,Accesorios,85.81,82.8,72.8,vista,4.0,279.3,0,1
2387,P435,Hogar,Cocina,40.67,84.2,88.7,click,0.0,38.1,0,2
2804,P035,Bienestar,Relajación,527.94,25.9,72.0,vista,1.0,328.0,0,1
2604,P302,Moda,Urbana,101.67,91.0,64.2,vista,5.0,70.0,0,1
2412,P070,Deporte,Yoga,24.29,42.5,63.8,click,0.0,473.0,0,2
2561,P083,Moda,Casual,36.59,86.1,77.2,carrito,0.0,165.9,0,4
1714,P099,Tecnología,Wearables,152.91,92.8,93.8,vista,0.0,9.3,0,1
2449,P150,Hogar,Decoración,34.15,86.6,95.2,compra,4.0,47.1,1,5
2689,P281,Deporte,Yoga,186.67,37.1,60.6,click,1.0,31.6,0,2
1916,P372,Tecnología,Audio,178.09,42.1,57.0,vista,0.0,83.2,0,1
1265,P356,Hogar,Organización,58.21,72.2,70.6,favorito,0.0,125.4,0,3
1041,P069,Bienestar,Salud,57.03,51.7,46.1,vista,0.0,76.1,0,1
2258,P452,Deporte,Outdoor,26.47,75.2,92.2,click,0.0,15.6,0,2
2068,P154,Moda,Casual,62.14,26.5,86.6,vista,0.0,106.9,0,1
1164,P358,Tecnología,Audio,19.37,90.3,35.7,vista,1.0,107.8,0,1
2658,P125,Moda,Calzado,115.3,30.4,3.7,vista,4.0,48.3,0,1
1024,P056,Hogar,Iluminación,79.0,99.1,96.6,click,0.0,244.7,0,2
2646,P274,Tecnología,Audio,106.05,38.8,63.2,vista,0.0,139.1,0,1
1618,P068,Tecnología,Accesorios,72.2,52.8,40.7,click,0.0,446.2,0,2
1536,P116,Bienestar,Cuidado,87.29,24.9,67.8,click,0.0,72.3,0,2
2634,P490,Bienestar,Personal,214.38,67.4,79.8,vista,1.0,150.6,0,1
2887,P329,Tecnología,Accesorios,132.81,97.4,60.7,compra,0.0,74.8,1,5
2080,P146,Tecnología,Audio,114.79,67.3,46.9,click,0.0,46.0,0,2
2706,P262,Moda,Calzado,50.44,96.2,72.7,favorito,4.0,161.7,0,3
2571,P289,Deporte,Outdoor,55.38,40.3,79.4,vista,0.0,26.1,0,1
2551,P390,Deporte,Running,30.4,65.8,32.6,vista,0.0,65.8,0,1
2343,P431,Moda,Casual,99.44,79.6,62.5,vista,0.0,130.8,0,1
1026,P228,Bienestar,Salud,74.83,44.0,100.0,click,2.0,89.0,0,2
1097,P372,Tecnología,Audio,178.09,42.1,57.0,vista,0.0,121.0,0,1
1342,P122,Hogar,Cocina,90.26,91.5,84.3,vista,3.0,26.4,0,1
1118,P415,Moda,Calzado,173.24,97.4,68.4,click,2.0,126.3,0,2
1635,P478,Bienestar,Personal,73.05,72.8,74.8,compra,0.0,109.1,1,5
1622,P017,Tecnología,Wearables,33.69,86.5,46.7,carrito,0.0,62.2,0,4
1696,P228,Bienestar,Salud,74.83,44.0,100.0,vista,4.0,162.8,0,1
2699,P112,Deporte,Running,102.61,99.1,53.1,compra,0.0,13.6,1,5
2194,P491,Hogar,Iluminación,49.45,56.7,79.6,vista,0.0,195.7,0,1
1621,P470,Tecnología,Wearables,44.37,93.0,71.6,click,1.0,32.1,0,2
2545,P054,Tecnología,Accesorios,37.37,92.4,67.9,click,3.0,97.2,0,2
2718,P121,Tecnología,Smartphone,126.73,35.2,72.6,vista,0.0,34.4,0,1
2998,P459,Moda,Accesorios,77.67,89.4,82.9,vista,3.0,259.1,0,1
2098,P432,Bienestar,Cuidado,126.09,22.5,31.3,vista,0.0,52.7,0,1
2161,P169,Tecnología,Audio,231.1,62.4,44.1,favorito,0.0,14.9,0,3
1245,P099,Tecnología,Wearables,152.91,92.8,93.8,vista,0.0,14.3,0,1
1792,P376,Hogar,Iluminación,27.18,83.4,61.5,vista,0.0,435.1,0,1
2568,P075,Tecnología,Audio,191.43,51.1,80.1,vista,0.0,48.2,0,1
1295,P134,Bienestar,Salud,115.37,85.9,56.2,vista,0.0,168.1,0,1
2165,P431,Moda,Casual,99.44,79.6,62.5,carrito,0.0,18.1,0,4
1304,P242,Hogar,Organización,114.97,78.8,72.9,vista,0.0,55.3,0,1
2207,P218,Hogar,Decoración,285.02,51.3,94.9,click,3.0,65.3,0,2
1005,P411,Deporte,Outdoor,35.85,52.0,61.7,carrito,0.0,69.9,0,4
2448,P455,Hogar,Cocina,118.28,23.3,54.8,favorito,3.0,179.6,0,3
1203,P041,Hogar,Organización,37.84,60.0,48.6,vista,0.0,59.3,0,1
1540,P040,Bienestar,Relajación,36.57,61.7,51.1,compra,0.0,126.6,1,5
1398,P295,Deporte,Running,78.34,37.7,100.0,click,0.0,145.8,0,2
2660,P203,Bienestar,Relajación,155.83,39.2,72.1,vista,0.0,285.4,0,1
1130,P476,Tecnología,Smartphone,65.11,83.0,47.3,vista,5.0,16.8,0,1
1229,P014,Moda,Calzado,64.8,53.1,25.5,favorito,4.0,83.7,0,3
1960,P017,Tecnología,Wearables,33.69,86.5,46.7,vista,3.0,50.3,0,1
2193,P028,Moda,Calzado,22.92,64.9,84.2,compra,0.0,26.0,1,5
2998,P225,Moda,Casual,122.11,76.9,37.0,vista,0.0,27.3,0,1
2660,P346,Moda,Casual,34.27,44.7,92.4,vista,0.0,98.5,0,1
1892,P291,Bienestar,Cuidado,71.37,32.3,63.4,compra,0.0,93.7,1,5
1607,P338,Tecnología,Wearables,133.11,81.3,53.1,vista,0.0,60.9,0,1
2606,P080,Hogar,Cocina,73.79,34.5,61.0,click,3.0,19.4,0,2
2955,P111,Deporte,Yoga,45.75,93.6,100.0,click,3.0,72.2,0,2
2807,P408,Bienestar,Cuidado,53.66,83.6,90.2,vista,0.0,36.2,0,1
2439,P106,Bienestar,Salud,136.36,24.8,68.2,vista,0.0,21.9,0,1
1293,P218,Hogar,Decoración,285.02,51.3,94.9,vista,4.0,26.1,0,1
1673,P148,Hogar,Decoración,73.82,71.4,83.6,vista,1.0,74.8,0,1
1576,P224,Bienestar,Relajación,43.86,77.3,82.1,vista,5.0,64.5,0,1
2068,P449,Tecnología,Accesorios,133.18,26.6,64.0,vista,0.0,26.9,0,1
2677,P041,Hogar,Organización,37.84,60.0,48.6,vista,0.0,29.8,0,1
1226,P030,Deporte,Outdoor,72.68,68.2,82.0,click,0.0,57.7,0,2
1580,P196,Hogar,Cocina,42.37,91.1,74.6,vista,1.0,30.8,0,1
2339,P012,Bienestar,Salud,27.98,23.7,87.6,vista,1.0,132.5,0,1
1889,P432,Bienestar,Cuidado,126.09,22.5,31.3,click,0.0,35.8,0,2
2153,P123,Hogar,Iluminación,49.52,66.6,39.0,vista,0.0,54.3,0,1
1239,P102,Moda,Casual,152.77,44.6,55.2,vista,0.0,50.1,0,1
2358,P406,Hogar,Iluminación,88.26,36.5,65.5,vista,0.0,20.3,0,1
2426,P283,Tecnología,Audio,170.98,72.0,51.5,vista,0.0,38.9,0,1
1427,P180,Deporte,Running,55.1,44.4,88.9,vista,0.0,18.6,0,1
1498,P453,Moda,Accesorios,71.87,88.6,43.8,click,4.0,40.6,0,2
2746,P001,Hogar,Cocina,42.72,80.3,58.6,vista,0.0,52.7,0,1
2328,P371,Hogar,Iluminación,323.8,43.1,79.2,favorito,4.0,38.7,0,3
2296,P416,Tecnología,Smartphone,28.13,33.5,38.2,favorito,4.0,63.9,0,3
1495,P285,Bienestar,Personal,61.19,83.1,56.6,vista,3.0,163.8,0,1
2829,P431,Moda,Casual,99.44,79.6,62.5,click,0.0,82.2,0,2
1590,P045,Hogar,Organización,139.66,43.4,70.7,compra,3.0,114.8,1,5
1847,P219,Moda,Calzado,21.1,25.9,71.8,vista,0.0,54.4,0,1
2844,P212,Deporte,Running,222.52,80.2,53.2,click,0.0,53.7,0,2
1763,P146,Tecnología,Audio,114.79,67.3,46.9,vista,0.0,30.8,0,1
2359,P200,Tecnología,Wearables,60.89,33.6,29.2,favorito,0.0,182.8,0,3
2055,P060,Moda,Urbana,301.83,89.4,58.4,click,0.0,67.8,0,2
2849,P056,Hogar,Iluminación,79.0,99.1,96.6,vista,0.0,72.0,0,1
1147,P438,Tecnología,Accesorios,107.71,61.4,76.7,favorito,2.0,25.5,0,3
1639,P200,Tecnología,Wearables,60.89,33.6,29.2,favorito,0.0,605.5,0,3
2834,P376,Hogar,Iluminación,27.18,83.4,61.5,vista,0.0,55.4,0,1
2136,P022,Deporte,Fitness,50.23,56.6,72.6,click,0.0,222.2,0,2
1365,P449,Tecnología,Accesorios,133.18,26.6,64.0,carrito,0.0,42.7,0,4
1104,P058,Tecnología,Wearables,80.04,99.9,90.8,vista,0.0,64.8,0,1
1251,P015,Hogar,Organización,231.64,47.2,98.0,click,4.0,33.3,0,2
2456,P377,Tecnología,Accesorios,183.61,78.6,64.3,vista,0.0,364.0,0,1
1094,P298,Moda,Calzado,66.72,42.5,38.4,click,0.0,13.6,0,2
1466,P441,Moda,Calzado,66.0,81.2,92.1,favorito,0.0,38.3,0,3
2683,P430,Deporte,Outdoor,31.14,38.2,64.3,vista,1.0,60.6,0,1
1541,P428,Tecnología,Accesorios,84.02,55.9,65.0,vista,4.0,67.4,0,1
1957,P014,Moda,Calzado,64.8,53.1,25.5,vista,4.0,163.1,0,1
1825,P494,Moda,Casual,229.78,63.9,59.8,favorito,0.0,40.7,0,3
1750,P017,Tecnología,Wearables,33.69,86.5,46.7,vista,0.0,135.3,0,1
1185,P440,Bienestar,Cuidado,91.29,48.7,49.6,click,1.0,10.1,0,2
1056,P169,Tecnología,Audio,231.1,62.4,44.1,vista,1.0,24.8,0,1
1609,P101,Bienestar,Cuidado,285.38,81.2,53.5,vista,0.0,32.5,0,1
1279,P211,Deporte,Outdoor,56.77,98.3,64.8,click,0.0,164.0,0,2
2002,P425,Moda,Casual,80.36,97.1,61.6,vista,0.0,30.5,0,1
2914,P199,Hogar,Decoración,85.67,53.3,54.2,vista,0.0,71.4,0,1
2910,P338,Tecnología,Wearables,133.11,81.3,53.1,carrito,5.0,61.6,0,4
2760,P318,Hogar,Organización,41.42,96.4,45.1,vista,0.0,54.0,0,1
1352,P290,Moda,Calzado,255.42,51.5,91.6,vista,0.0,30.2,0,1
1011,P141,Deporte,Outdoor,92.18,24.5,64.6,vista,0.0,136.0,0,1
2103,P345,Moda,Calzado,20.3,50.3,98.1,vista,0.0,21.3,0,1
2135,P498,Moda,Urbana,114.89,85.3,47.0,compra,0.0,47.5,1,5
2352,P409,Moda,Accesorios,85.81,82.8,72.8,click,3.0,109.6,0,2
1418,P494,Moda,Casual,229.78,63.9,59.8,favorito,0.0,39.0,0,3
2347,P103,Deporte,Outdoor,135.97,52.2,69.9,vista,0.0,26.1,0,1
1001,P293,Bienestar,Salud,455.041010302589,70.8,51.8,vista,0.0,84.4,0,1
1014,P193,Hogar,Iluminación,37.52,28.4,89.5,compra,4.0,122.1,1,5
2765,P375,Hogar,Cocina,106.82,33.8,74.5,vista,0.0,230.2,0,1
2999,P281,Deporte,Yoga,186.67,37.1,60.6,click,2.0,66.6,0,2
2822,P312,Deporte,Yoga,26.66,80.1,64.6,vista,0.0,54.4,0,1
2731,P074,Tecnología,Wearables,124.38,76.3,73.5,favorito,0.0,43.9,0,3
2694,P235,Deporte,Yoga,216.62,55.7,84.8,vista,0.0,80.7,0,1
1532,P060,Moda,Urbana,301.83,89.4,58.4,favorito,2.0,32.7,0,3
1846,P336,Bienestar,Cuidado,191.03,93.4,82.1,vista,0.0,130.4,0,1
2282,P289,Deporte,Outdoor,55.38,40.3,79.4,vista,2.0,21.1,0,1
1672,P243,Tecnología,Wearables,42.02,42.6,47.3,vista,0.0,188.2,0,1
2545,P069,Bienestar,Salud,57.03,51.7,46.1,favorito,1.0,382.6,0,3
1077,P012,Bienestar,Salud,27.98,23.7,87.6,click,0.0,14.5,0,2
2566,P285,Bienestar,Personal,61.19,83.1,56.6,vista,4.0,63.4,0,1
1144,P091,Bienestar,Personal,295.36,69.8,97.4,vista,0.0,122.7,0,1
2320,P173,Deporte,Fitness,96.94,23.3,49.9,vista,0.0,55.9,0,1
1174,P068,Tecnología,Accesorios,72.2,52.8,40.7,click,0.0,41.2,0,2
1506,P095,Deporte,Outdoor,63.66,67.0,72.6,click,0.0,44.0,0,2
2024,P093,Bienestar,Cuidado,122.3,43.7,68.9,favorito,0.0,18.9,0,3
2030,P177,Bienestar,Relajación,885.92,94.7,30.9,vista,5.0,61.1,0,1
2580,P071,Tecnología,Accesorios,24.44,69.9,67.6,vista,0.0,79.4,0,1
1842,P072,Deporte,Running,88.73,38.4,37.8,carrito,0.0,60.5,0,4
2155,P164,Moda,Casual,52.82,34.8,53.3,vista,0.0,22.7,0,1
1571,P350,Moda,Calzado,45.98,81.2,55.5,vista,0.0,112.5,0,1
2025,P166,Tecnología,Smartphone,171.81,41.7,53.9,compra,0.0,31.3,1,5
2953,P485,Tecnología,Wearables,47.21,47.8,72.7,click,0.0,128.9,0,2
2998,P010,Tecnología,Accesorios,73.59,33.1,45.5,carrito,5.0,63.2,0,4
1602,P396,Deporte,Outdoor,33.15,35.6,49.0,vista,0.0,42.7,0,1
1641,P135,Hogar,Cocina,29.11,76.0,57.9,vista,3.0,42.9,0,1
2645,P058,Tecnología,Wearables,80.04,99.9,90.8,carrito,1.0,76.4,0,4
1213,P428,Tecnología,Accesorios,84.02,55.9,65.0,vista,0.0,11.9,0,1
2706,P254,Moda,Accesorios,138.44,38.0,87.6,favorito,0.0,16.8,0,3
1450,P070,Deporte,Yoga,24.29,42.5,63.8,vista,0.0,173.5,0,1
1194,P032,Bienestar,Salud,66.3,75.6,56.4,vista,0.0,50.3,0,1
2139,P416,Tecnología,Smartphone,28.13,33.5,38.2,vista,4.0,89.2,0,1
2521,P416,Tecnología,Smartphone,28.13,33.5,38.2,vista,0.0,119.8,0,1
2689,P072,Deporte,Running,88.73,38.4,37.8,vista,0.0,44.1,0,1
2780,P442,Hogar,Iluminación,102.07,60.3,52.8,vista,4.0,31.7,0,1
2249,P463,Moda,Calzado,194.33,45.8,50.0,carrito,0.0,74.6,0,4
2115,P305,Tecnología,Smartphone,26.85,25.1,69.2,compra,0.0,65.0,1,5
1998,P437,Tecnología,Smartphone,276.63,33.7,66.0,vista,0.0,121.3,0,1
1863,P163,Moda,Urbana,38.21,52.1,31.5,compra,0.0,137.7,1,5
2739,P028,Moda,Calzado,22.92,64.9,84.2,click,0.0,31.5,0,2
2852,P477,Tecnología,Accesorios,271.5,84.3,50.7,vista,0.0,50.0,0,1
1575,P191,Hogar,Organización,31.54,38.1,83.2,carrito,0.0,50.9,0,4
1537,P325,Bienestar,Salud,75.97,63.0,62.5,vista,0.0,20.9,0,1
2428,P448,Moda,Urbana,49.46,82.0,79.8,vista,0.0,19.0,0,1
1477,P183,Bienestar,Salud,60.0,68.9,77.0,vista,2.0,41.5,0,1
1931,P150,Hogar,Decoración,34.15,86.6,95.2,favorito,5.0,39.6,0,3
2903,P194,Moda,Casual,96.86,85.7,53.2,vista,2.0,13.1,0,1
1010,P375,Hogar,Cocina,106.82,33.8,74.5,vista,5.0,51.8,0,1
2971,P380,Deporte,Running,69.63,77.3,75.0,click,0.0,74.2,0,2
1031,P198,Tecnología,Wearables,78.06,68.0,86.9,vista,0.0,43.0,0,1
1236,P222,Moda,Accesorios,82.09,88.3,68.4,vista,0.0,147.1,0,1
2483,P176,Hogar,Cocina,65.24,51.7,43.5,click,1.0,38.5,0,2
2232,P237,Moda,Accesorios,131.76,85.4,55.6,click,0.0,87.0,0,2
1740,P018,Bienestar,Salud,48.21,89.8,79.1,click,0.0,186.7,0,2
2592,P085,Moda,Calzado,47.98,41.5,89.6,vista,0.0,35.7,0,1
1332,P405,Deporte,Running,62.92,27.8,67.2,vista,0.0,87.5,0,1
2863,P169,Tecnología,Audio,231.1,62.4,44.1,vista,3.0,36.7,0,1
2333,P462,Hogar,Decoración,46.68,42.1,65.7,vista,0.0,40.8,0,1
1348,P434,Hogar,Cocina,27.93,22.9,43.4,vista,0.0,79.1,0,1
1635,P017,Tecnología,Wearables,33.69,86.5,46.7,vista,0.0,63.7,0,1
2107,P287,Bienestar,Salud,289.66,67.5,74.4,favorito,0.0,273.5,0,3
1389,P445,Deporte,Running,191.09,83.0,68.5,vista,0.0,168.1,0,1
2154,P166,Tecnología,Smartphone,171.81,41.7,53.9,click,0.0,42.5,0,2
1092,P276,Deporte,Outdoor,48.8,82.3,88.8,favorito,0.0,100.3,0,3
2948,P310,Hogar,Decoración,75.98,77.3,59.5,click,4.0,124.1,0,2
2250,P206,Hogar,Cocina,141.32,35.4,68.6,compra,0.0,15.5,1,5
2414,P315,Tecnología,Wearables,24.72,27.4,37.9,vista,4.0,26.3,0,1
2779,P241,Hogar,Iluminación,137.96,62.5,82.3,favorito,0.0,60.3,0,3
2724,P387,Bienestar,Personal,58.34,96.9,45.9,vista,0.0,75.1,0,1
1919,P204,Moda,Calzado,160.65,57.4,20.1,vista,5.0,22.9,0,1
1602,P343,Hogar,Decoración,245.51,45.5,69.3,compra,3.0,93.8,1,5
2971,P265,Tecnología,Smartphone,157.18,52.4,65.5,carrito,4.0,45.1,0,4
1994,P351,Moda,Casual,39.73,53.2,66.0,vista,0.0,41.7,0,1
1928,P146,Tecnología,Audio,114.79,67.3,46.9,vista,0.0,137.0,0,1
1740,P352,Tecnología,Wearables,105.55,57.1,37.4,vista,0.0,90.9,0,1
1421,P355,Hogar,Cocina,96.35,51.6,86.7,favorito,0.0,157.8,0,3
2045,P147,Hogar,Organización,669.7550194393771,99.8,23.0,vista,3.0,54.8,0,1
1978,P321,Deporte,Running,244.14,82.2,69.2,vista,0.0,49.4,0,1
1402,P498,Moda,Urbana,114.89,85.3,47.0,click,0.0,19.1,0,2
2934,P267,Bienestar,Cuidado,55.38,88.7,28.9,compra,5.0,99.8,1,5
1338,P278,Hogar,Cocina,93.18,66.7,46.1,vista,0.0,75.4,0,1
2994,P347,Tecnología,Audio,558.3835164063863,64.1,70.9,vista,0.0,44.6,0,1
2465,P051,Hogar,Iluminación,166.1,36.7,46.2,vista,2.0,36.8,0,1
1121,P336,Bienestar,Cuidado,191.03,93.4,82.1,click,0.0,89.1,0,2
1648,P473,Moda,Accesorios,299.05,75.0,77.9,vista,1.0,33.3,0,1
1610,P069,Bienestar,Salud,57.03,51.7,46.1,carrito,0.0,32.4,0,4
1070,P207,Bienestar,Relajación,151.77,78.0,93.4,vista,2.0,11.6,0,1
2631,P046,Hogar,Decoración,67.12,37.2,61.1,vista,0.0,20.1,0,1
1227,P119,Deporte,Fitness,170.5,99.3,94.2,vista,0.0,78.9,0,1
2480,P239,Moda,Calzado,74.98,50.4,75.7,vista,0.0,37.1,0,1
2461,P274,Tecnología,Audio,106.05,38.8,63.2,compra,0.0,224.4,1,5
1572,P259,Moda,Casual,138.65,79.7,23.8,vista,0.0,61.0,0,1
2399,P383,Tecnología,Wearables,157.33,50.0,47.6,vista,0.0,175.8,0,1
1919,P072,Deporte,Running,88.73,38.4,37.8,click,0.0,50.2,0,2
1208,P145,Hogar,Iluminación,70.17,37.0,79.6,vista,4.0,184.4,0,1
2560,P033,Tecnología,Smartphone,60.25,65.9,66.3,favorito,0.0,20.7,0,3
1497,P498,Moda,Urbana,114.89,85.3,47.0,compra,0.0,157.3,1,5
1422,P126,Tecnología,Audio,163.22,72.9,66.6,favorito,0.0,102.3,0,3
2665,P275,Moda,Casual,55.96,83.2,58.6,favorito,0.0,43.6,0,3
2637,P224,Bienestar,Relajación,43.86,77.3,82.1,vista,0.0,376.6,0,1
1077,P117,Deporte,Yoga,90.89,28.9,79.7,vista,0.0,14.2,0,1
2277,P496,Moda,Accesorios,107.74,25.1,66.0,vista,0.0,41.2,0,1
1593,P486,Deporte,Yoga,115.98,67.9,64.8,vista,0.0,109.6,0,1
1992,P286,Tecnología,Wearables,159.61,72.1,69.5,vista,3.0,59.3,0,1
2066,P440,Bienestar,Cuidado,91.29,48.7,49.6,carrito,0.0,21.9,0,4
1943,P381,Deporte,Outdoor,87.97,99.2,92.9,click,0.0,16.8,0,2
2557,P320,Bienestar,Relajación,39.93,40.5,70.7,click,0.0,26.8,0,2
2169,P108,Deporte,Yoga,113.42,70.0,75.1,click,0.0,83.9,0,2
2200,P169,Tecnología,Audio,231.1,62.4,44.1,vista,0.0,94.6,0,1
1211,P453,Moda,Accesorios,71.87,88.6,43.8,vista,0.0,35.9,0,1
2691,P318,Hogar,Organización,41.42,96.4,45.1,vista,0.0,248.8,0,1
2849,P418,Bienestar,Relajación,47.58,45.5,53.0,vista,0.0,32.3,0,1
2053,P317,Moda,Accesorios,83.01,26.5,68.5,vista,0.0,46.4,0,1
1974,P280,Deporte,Fitness,99.6,47.8,53.8,click,0.0,282.5,0,2
1557,P364,Tecnología,Smartphone,16.57,90.9,94.6,carrito,0.0,78.0,0,4
2685,P168,Deporte,Yoga,65.52,37.0,41.0,vista,0.0,320.1,0,1
2484,P075,Tecnología,Audio,191.43,51.1,80.1,vista,1.0,5.0,0,1
2585,P414,Hogar,Decoración,135.45,38.8,41.8,click,0.0,40.5,0,2
2242,P216,Deporte,Fitness,27.53,33.0,84.1,vista,0.0,88.2,0,1
2437,P067,Moda,Accesorios,41.31,94.7,59.5,vista,0.0,14.1,0,1
1718,P165,Hogar,Cocina,132.46,37.8,74.8,favorito,0.0,123.9,0,3
1808,P246,Moda,Accesorios,35.24,51.5,52.4,vista,0.0,380.9,0,1
2015,P312,Deporte,Yoga,26.66,80.1,64.6,click,0.0,37.1,0,2
2094,P209,Moda,Urbana,29.33,89.1,69.7,vista,4.0,60.3,0,1
1987,P244,Tecnología,Smartphone,42.03,52.2,87.5,click,0.0,108.3,0,2
1428,P414,Hogar,Decoración,135.45,38.8,41.8,favorito,0.0,38.4,0,3
2566,P406,Hogar,Iluminación,88.26,36.5,65.5,vista,0.0,56.7,0,1
1539,P140,Hogar,Cocina,51.1,47.8,55.6,vista,1.0,65.0,0,1
2329,P483,Hogar,Cocina,67.0,76.1,48.1,vista,5.0,30.3,0,1
1926,P494,Moda,Casual,229.78,63.9,59.8,vista,0.0,41.2,0,1
1414,P438,Tecnología,Accesorios,107.71,61.4,76.7,vista,5.0,68.6,0,1
1012,P420,Hogar,Cocina,80.31,85.4,88.8,vista,0.0,48.6,0,1
1092,P072,Deporte,Running,88.73,38.4,37.8,click,5.0,117.9,0,2
1050,P338,Tecnología,Wearables,133.11,81.3,53.1,vista,0.0,103.3,0,1
2758,P062,Moda,Calzado,101.89,48.3,56.5,vista,5.0,104.1,0,1
2462,P117,Deporte,Yoga,90.89,28.9,79.7,vista,1.0,101.3,0,1
2515,P471,Deporte,Running,71.54,94.5,99.9,vista,0.0,100.1,0,1
2771,P367,Moda,Calzado,94.27,89.5,62.4,click,5.0,107.3,0,2
2549,P403,Bienestar,Salud,97.87,51.5,67.5,favorito,0.0,61.9,0,3
1960,P280,Deporte,Fitness,99.6,47.8,53.8,vista,0.0,31.4,0,1
1638,P263,Deporte,Fitness,216.19,63.2,88.4,vista,0.0,522.9,0,1
